Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779877083,100,,Aggregated,2.800000,2.500000,1000,3500,5400,6400,14000,23000,30000,30000,30000,30000,30000,380,69,1000,4432.593851550048,2.157582999643637,30212.008708000212,1098.3236842105264
1779877084,100,,Aggregated,2.800000,2.500000,1000,3500,5400,6400,14000,23000,30000,30000,30000,30000,30000,380,69,1000,4432.593851550048,2.157582999643637,30212.008708000212,1098.3236842105264
1779877085,100,,Aggregated,2.400000,2.000000,1000,3500,5400,6300,14000,23000,30000,30000,30000,30000,30000,381,69,1000,4420.970428275638,2.157582999643637,30212.008708000212,1095.4409448818897
1779877086,100,,Aggregated,1.700000,1.400000,1000,3500,5400,6300,14000,23000,30000,30000,30000,30000,30000,382,70,1000,4409.405969911044,2.157582999643637,30212.008708000212,1092.5732984293193
1779877087,100,,Aggregated,1.500000,1.200000,1000,3500,5400,6300,14000,23000,30000,30000,30000,30000,30000,383,71,1000,4397.951735219368,2.157582999643637,30212.008708000212,1089.7206266318537
1779877088,100,,Aggregated,1.400000,1.000000,1000,3500,5400,6300,14000,23000,30000,30000,30000,30000,30000,385,73,1000,4375.121806293558,2.157582999643637,30212.008708000212,1084.0597402597402
1779877089,100,,Aggregated,1.400000,1.000000,970,3300,5400,6100,14000,23000,30000,30000,30000,30000,30000,389,77,970,4330.2344222545535,2.157582999643637,30212.008708000212,1072.9125964010282
1779877090,100,,Aggregated,1.400000,1.000000,930,3300,5400,6100,13000,23000,30000,30000,30000,30000,30000,391,79,930,4308.2945637443045,2.157582999643637,30212.008708000212,1067.4245524296675
1779877091,100,,Aggregated,1.400000,1.100000,910,3300,5300,6100,13000,23000,30000,30000,30000,30000,30000,394,82,890,4275.528303314777,2.157582999643637,30212.008708000212,1059.2969543147208
1779877092,100,,Aggregated,1.600000,1.300000,890,3300,5300,6100,13000,23000,30000,30000,30000,30000,30000,396,84,850,4253.950387747524,2.157582999643637,30212.008708000212,1053.9469696969697
1779877093,100,,Aggregated,1.400000,1.200000,850,3300,5300,6100,13000,23000,30000,30000,30000,30000,30000,400,88,850,4211.879220432556,2.157582999643637,30212.008708000212,1043.4075
1779877094,100,,Aggregated,1.500000,1.400000,850,3300,5100,6100,13000,22000,30000,30000,30000,30000,30000,402,89,840,4191.09366388314,2.157582999643637,30212.008708000212,1038.2164179104477
1779877095,100,,Aggregated,1.600000,1.500000,840,3300,5100,6100,13000,22000,30000,30000,30000,30000,30000,406,93,830,4150.0971683227135,2.157582999643637,30212.008708000212,1027.987684729064
1779877096,100,,Aggregated,2.100000,2.000000,830,3300,5100,6100,13000,22000,30000,30000,30000,30000,30000,407,94,830,4139.91298179121,2.157582999643637,30212.008708000212,1025.4619164619164
1779877097,100,,Aggregated,2.300000,2.100000,830,3300,5100,6100,13000,22000,30000,30000,30000,30000,30000,408,95,780,4129.7976293039765,2.157582999643637,30212.008708000212,1022.9485294117648
1779877098,100,,Aggregated,2.500000,2.400000,780,3300,5100,6100,13000,22000,30000,30000,30000,30000,30000,410,97,770,4109.7952685098135,2.157582999643637,30212.008708000212,1017.9585365853659
1779877099,100,,Aggregated,2.500000,2.400000,770,3300,5100,6100,13000,22000,30000,30000,30000,30000,30000,411,98,770,4099.817241800542,2.157582999643637,30212.008708000212,1015.4817518248175
1779877100,100,,Aggregated,2.500000,2.400000,760,3300,5100,6100,13000,22000,30000,30000,30000,30000,30000,414,101,750,4070.129599751253,2.157582999643637,30212.008708000212,1008.1231884057971
1779877101,100,,Aggregated,2.500000,2.400000,750,3300,5100,6000,13000,22000,30000,30000,30000,30000,30000,416,103,750,4050.5790521971585,2.157582999643637,30212.008708000212,1003.2764423076923
1779877103,100,,Aggregated,2.100000,2.000000,750,3300,5100,6000,13000,22000,30000,30000,30000,30000,30000,419,106,750,4021.949113976182,2.157582999643637,30212.008708000212,996.0930787589499
1779877104,100,,Aggregated,2.200000,2.100000,740,3300,5100,6000,13000,21000,30000,30000,30000,30000,30000,421,107,740,4003.0164935796183,2.157582999643637,30212.008708000212,991.3610451306413
1779877105,100,,Aggregated,2.200000,2.100000,740,3300,5100,6000,13000,21000,30000,30000,30000,30000,30000,424,110,740,3974.7503580118355,2.157582999643637,30212.008708000212,984.3466981132076
1779877106,100,,Aggregated,2.300000,2.200000,730,3300,4500,6000,13000,21000,30000,30000,30000,30000,30000,429,114,730,3928.508583636414,2.157582999643637,30212.008708000212,972.8741258741259
1779877107,100,,Aggregated,2.000000,1.800000,730,3200,4500,6000,13000,21000,30000,30000,30000,30000,30000,430,115,730,3919.378058344237,2.157582999643637,30212.008708000212,970.6116279069768
1779877108,100,,Aggregated,2.100000,2.000000,730,3200,4500,6000,12000,21000,30000,30000,30000,30000,30000,432,117,710,3901.254130506999,2.157582999643637,30212.008708000212,966.1180555555555
1779877109,100,,Aggregated,2.300000,2.100000,710,3200,4500,6000,12000,21000,30000,30000,30000,30000,30000,434,118,710,3883.38452641249,2.157582999643637,30212.008708000212,961.6658986175115
1779877110,100,,Aggregated,2.300000,2.100000,710,3200,4500,6000,12000,21000,30000,30000,30000,30000,30000,435,119,710,3874.462831046023,2.157582999643637,30212.008708000212,959.4551724137931
1779877111,100,,Aggregated,2.400000,2.200000,700,3200,4500,6000,12000,21000,30000,30000,30000,30000,30000,437,121,700,3857.2033136064497,2.157582999643637,30212.008708000212,955.0640732265447
1779877112,100,,Aggregated,2.400000,2.100000,700,3200,4500,6000,12000,21000,30000,30000,30000,30000,30000,438,122,700,3848.4533168858907,2.157582999643637,30212.008708000212,952.8835616438356
1779877113,100,,Aggregated,2.400000,2.100000,700,3200,4400,6000,12000,20000,30000,30000,30000,30000,30000,442,126,690,3813.8849397715426,2.157582999643637,30212.008708000212,944.2601809954751
1779877114,100,,Aggregated,2.400000,2.100000,700,3200,4400,6000,12000,20000,30000,30000,30000,30000,30000,442,126,690,3813.8849397715426,2.157582999643637,30212.008708000212,944.2601809954751
1779877115,100,,Aggregated,2.200000,1.900000,690,3200,4400,6000,12000,20000,30000,30000,30000,30000,30000,444,127,690,3796.815817576629,2.157582999643637,30212.008708000212,940.0067567567568
1779877116,100,,Aggregated,2.300000,2.000000,690,2600,4400,6000,12000,20000,30000,30000,30000,30000,30000,446,128,650,3779.9734406861617,2.157582999643637,30212.008708000212,935.7914798206278
1779877117,100,,Aggregated,2.100000,1.900000,650,2600,4400,6000,12000,20000,30000,30000,30000,30000,30000,447,128,650,3771.5819747495025,2.157582999643637,30212.008708000212,933.6979865771812
1779877118,100,,Aggregated,2.000000,1.700000,650,2500,4400,6000,12000,20000,30000,30000,30000,30000,30000,448,129,650,3763.2036660246195,2.157582999643637,30212.008708000212,931.6138392857143
1779877119,100,,Aggregated,1.700000,1.400000,650,2500,4400,6000,12000,20000,30000,30000,30000,30000,30000,449,130,650,3754.831637536815,2.157582999643637,30212.008708000212,929.5389755011136
